order_id,ship_date,carrier,origin_city,origin_country,destination_city,destination_country,service_level,customer_segment,weight_kg,freight_cost,currency,transit_days,promised_days,status
ORD-103866,"Dec 12, 2025",Meridian Express,Gothenburg,SE,Cologne,DE,Economy,Industrial,12.01,26.61,EUR,3.0,7,Delivered
ORD-104993,"Dec 29, 2025",Nordfrakt,Rotterdam,NL,Geneva,CH,Standard,E-Commerce,28.55,57.76,EUR,3.0,4,Delivered
ORD-101875,06/05/2025,Baltica Logistics A/S,Barcelona,ES,Oslo,NO,Standard,Retail,10.26,43.76,EUR,3.0,4,Delivered
ORD-104714,"Mar 17, 2025",nordfrakt,Gothenburg,SE,Warsaw,PL,Standard,E-Commerce,12.49,54.32,EUR,4.0,4,Delivered
ORD-100398,"Aug 01, 2025",Kestrel Parcels AB,Milan,IT,Munich,DE,Standard,Wholesale,39.69,103.66,EUR,5.0,4,Delayed
ORD-104955,16/06/2025, Meridian Express,Barcelona,ES,Zurich,CH,Standard,E-Commerce,16.84,63.69,USD,4.0,4,Delivered
ORD-104184,31/03/2025,Baltica Logistics A/S,Gothenburg,SE,Gothenburg,SE,Standard,Wholesale,28.52,81.69,USD,3.0,4,Delivered
ORD-101905,2025-07-14,kestrel,Gothenburg,SE,Rome,IT,Express,Retail,1.78,1066.76,SEK,3.0,2,Delayed
ORD-101708,2025-07-14 00:00:00,KESTREL PARCEL,Rotterdam,NL,Amsterdam,NL,Economy,Industrial,74.41,87.84,USD,5.0,7,Delivered
ORD-100993,"Oct 23, 2025",nordfrakt,Rotterdam,NL,Geneva,CH,Economy,E-Commerce,23.53,45.91,EUR,5.0,7,Delivered
ORD-100019,2025-11-03 00:00:00,HANSEATIC,Rotterdam,NL,Stockholm,SE,Standard,Retail,11.6,63.05,USD,2.0,4,Delivered
ORD-101434,2025-08-23 00:00:00, Nordfrakt ,Barcelona,ES,London,GB,Express,Industrial,47.13,209.28,USD,2.0,2,Delivered
ORD-104652,29/08/2025,nordfrakt,Gothenburg,SE,London,GB,Express,E-Commerce,33.89,193.86,EUR,2.0,2,Delivered
ORD-101495,2025-10-23 00:00:00,Baltica Logistics A/S,Milan,IT,Marseille,FR,Express,Wholesale,10.23,79.03,EUR,2.0,2,Delivered
ORD-100280,2025-07-30,Nordfrakt,Hamburg,DE, Marseille ,FR,Economy,Retail,30.82,51.02,EUR,5.0,7,Delivered
ORD-101982,2025-03-31 00:00:00,Nordfrakt AB,Gothenburg,SE,Graz,AT,Standard,E-Commerce,11.64,60.11,EUR,3.0,4,Delivered
ORD-104158,2025-06-18 00:00:00,MERIDIAN EXPRESS,Gothenburg,SE,Helsinki,FI,Standard,Wholesale,86.52,133.26,EUR,4.0,4,Delivered
ORD-103415,2025-10-13 00:00:00,Baltica Log.,Gothenburg,SE,Frankfurt,DE,Economy,Industrial,32.02,44.93,EUR,4.0,7,Delivered
ORD-102271,22/08/2025,Hanseatic Line,Milan,IT,Valencia,ES,Express,Industrial,11.98,118.02,EUR,3.0,2,Delayed
ORD-101544,05/07/2025,Kestrel Parcels AB,Gothenburg,SE,Munich,DE,Standard,Retail,39.61,94.25,EUR,3.0,4,Delivered
ORD-100000,2025-04-18, Meridian Express,Rotterdam,NL,Berlin,DE,Express,Wholesale,10.31,91.96,EUR,1.0,2,Delivered
ORD-103502,2025-08-18 00:00:00,baltica,Gothenburg,SE,Berlin,DE,Express,Retail,79.74,285.99,EUR,2.0,2,Delivered
ORD-102069,17/10/2025,Nordfrakt AB,Rotterdam,NL,Warsaw,PL,Standard,E-Commerce,54.75,138.74,USD,4.0,4,Delivered
ORD-102622,"Apr 28, 2025",baltica,Milan,IT,Manchester,GB,Standard,Industrial,61.65,112.74,EUR,5.0,4,Delayed
ORD-102452,2025-04-22,Baltica Log.,Gothenburg,SE,Bergen,NO,Standard,E-Commerce,19.91,55.25,EUR,4.0,4,Delivered
ORD-100854,06/08/2025,nordfrakt,Gothenburg,SE,Gdansk,PL,Standard,Industrial,12.9,58.25,USD,4.0,4,Delivered
ORD-100487,"Dec 17, 2025",baltica,Rotterdam,NL, Oslo ,NO,Standard,Wholesale,18.26,66.57,EUR,4.0,4,Delivered
ORD-104555,27/06/2025,Meridian Express,Rotterdam,NL,Turin,IT,Express,Industrial,5.96,1225.9,SEK,3.0,2,Delayed
ORD-103364,28/05/2025,Hanseatic Lines,Hamburg,DE,Lyon,FR,Economy,Wholesale,15.75,55.22,EUR,7.0,7,Delivered
ORD-103079,03/11/2025, Meridian Express,Gothenburg,SE,Rome,IT,Express,E-Commerce,22.93,140.89,EUR,2.0,2,Delivered
ORD-102930,"Jun 04, 2025",vantage freight,Hamburg,DE,Oslo,NO,Express,Retail,42.67,189.46,EUR,2.0,2,Delivered
ORD-104726,"Apr 23, 2025",Nordfrakt AB,Hamburg,DE,Gdansk,PL,Standard,Retail,49.36,104.93,EUR,3.0,4,Delivered
ORD-103535,"Apr 10, 2025",Vantage,Hamburg,DE,Lyon,FR,Standard,Industrial,10.02,62.12,EUR,4.0,4,Delivered
ORD-101901,17/12/2025,MERIDIAN EXPRESS,Gothenburg,SE,Frankfurt,DE,Economy,E-Commerce,75.06,1177.27,SEK,4.0,7,Delivered
ORD-103573,2025-08-29 00:00:00,nordfrakt,Rotterdam,NL,Frankfurt,DE,Express,E-Commerce,17.76,117.27,EUR,2.0,2,Delivered
ORD-100413,2025-05-12,MERIDIAN EXPRESS,Gothenburg,SE,Copenhagen,DK,Standard,E-Commerce,45.02,58.87,EUR,2.0,4,DELIVERED
ORD-104604,2025-06-24 00:00:00,MERIDIAN EXPRESS,Gothenburg,SE,Stockholm,SE,Standard,Retail,19.25,719.09,SEK,2.0,4,Delivered
ORD-103826,2025-09-02,MERIDIAN EXPRESS,Rotterdam,NL,Frankfurt,DE,Standard,Retail,6.01,44.05,EUR,3.0,4,Delivered
ORD-101841,2025-04-23 00:00:00,Kestrel Parcels AB,Barcelona,ES,Aarhus,DK,Standard,E-Commerce,23.21,65.82,EUR,2.0,4,Delivered
ORD-103261,2025-11-19,MERIDIAN EXPRESS,Gothenburg,SE,Warsaw,PL,Express,Wholesale,19.59,144.91,EUR,3.0,2,Delayed
ORD-104616,"Aug 08, 2025",nordfrakt,Gothenburg,SE,Brno,CZ,Economy,Wholesale,29.98,43.92,USD,5.0,7,Delivered
ORD-103665,03/11/2025,Nordfrakt,Gothenburg,SE,Helsinki,FI,Economy,Industrial,14.54,43.48,EUR,6.0,7,Delivered
ORD-101542,18/04/2025,Nordfrakt,Hamburg,DE,Vienna,AT,Standard,Wholesale,28.83,61.66,USD,4.0,4,Delivered
ORD-102077,28/10/2025,nordfrakt,Rotterdam,NL,Geneva,CH,Economy,E-Commerce,18.74,42.98,EUR,4.0,7,Delivered
ORD-100658,2025-04-09 00:00:00,KESTREL PARCEL,Rotterdam,NL,Paris,FR,Standard,Retail,19.72,78.03,USD,4.0,4,Delivered
ORD-103910,"Jul 06, 2025",MERIDIAN EXPRESS,Gothenburg,SE,Zurich,CH,Standard,Industrial,29.06,90.81,EUR,2.0,4,Delivered
ORD-100020,30/11/2025,Nordfrakt,Gothenburg,SE,Oslo,NO,Standard,Industrial,76.48,125.39,EUR,3.0,4,Delivered
ORD-102577,03/11/2025,Kestrel Parcels AB,Gothenburg,SE,Geneva,CH,Express,Wholesale,52.83,267.21,EUR,3.0,2,Delayed
ORD-104166,2025-11-10, Meridian Express,Rotterdam,NL,London,GB,Economy,Retail,34.08,75.74,EUR,6.0,7,Delivered
ORD-104634,2025-04-25 00:00:00,Nordfrakt AB,Hamburg,DE,Bergen,NO,Standard,Retail,28.86,85.61,EUR,3.0,4,Delivered
ORD-102540,2025-08-07 00:00:00,Baltica Log.,Rotterdam,NL,Gdansk,PL,Express,Retail,16.56,105.16,EUR,,2,CANCELLED
ORD-100580,2025-04-21, Meridian Express,Gothenburg,SE,Krakow,PL,Standard,Retail,26.98,84.72,EUR,3.0,4,Delivered
ORD-102419,2025-10-16,kestrel,Milan,IT,Eindhoven,NL,Economy,Industrial,9.55,40.25,EUR,3.0,7,Delivered
ORD-104269,2025-12-02 00:00:00,nordfrakt,Gothenburg,SE,London,GB,Standard,Wholesale,51.75,122.13,USD,3.0,4,Delivered
ORD-100479,2025-04-29 00:00:00,baltica,Hamburg,DE,Gdansk,PL,Standard,Retail,31.57,897.43,SEK,5.0,4,Delayed
ORD-102697,16/10/2025, Nordfrakt ,Rotterdam,NL,Frankfurt,DE,Express,Wholesale,23.59,120.83,EUR,,2,Cancelled
ORD-102853,21/04/2025,Vantage Freight Ltd,Rotterdam,NL,Aarhus,DK,Standard,Wholesale,7.13,49.77,USD,2.0,4,Delivered
ORD-102478,14/04/2025,Meridian Expr,Gothenburg,SE,Munich,DE,Standard,E-Commerce,7.07,36.94,USD,3.0,4,DELIVERED
ORD-103605,14/05/2025, Nordfrakt ,Hamburg,DE,London,GB,Express,Industrial,11.33,1395.81,SEK,2.0,2,Delivered
ORD-101747,2025-09-24,Meridian Express,Milan,IT,Malmo,SE,Standard,E-Commerce,2.3,34.85,EUR,2.0,4,Delivered
ORD-101121,2025-04-16 00:00:00,Vantage,Milan,IT,Valencia,ES,Economy,Retail,39.32,50.63,EUR,6.0,7,Delivered
ORD-102786,04/08/2025,HANSEATIC,Rotterdam,NL,Marseille,FR,Standard,E-Commerce,14.89,55.07,USD,4.0,4,Delivered
ORD-100439,"Oct 06, 2025", Nordfrakt ,Gothenburg,SE,Turin,IT,Economy,Wholesale,6.73,380.28,SEK,7.0,7,Delivered
ORD-102889,16/06/2025, Meridian Express,Hamburg,DE,Aarhus,DK,Standard,Retail,11.21,529.75,SEK,2.0,4,Delivered
ORD-101795,19/06/2025,Meridian Express,Gothenburg,SE,Manchester,GB,Standard,Industrial,54.36,144.51,USD,3.0,4,Delivered
ORD-102806,, Meridian Express,Hamburg,DE,Rome,IT,Standard,Retail,28.36,83.33,EUR,4.0,4,Delivered
ORD-100924,15/07/2025,Baltica Logistics,Barcelona,ES, Bergen ,NO,Standard,E-Commerce,64.54,127.34,EUR,4.0,4,In Transit
ORD-102222,15/03/2025,nordfrakt,Hamburg,DE,Munich,DE,Standard,Wholesale,5.34,33.47,EUR,2.0,4,Delivered
ORD-101344,2025-06-11 00:00:00,Nordfrakt AB,Rotterdam,NL,Eindhoven,NL,Standard,E-Commerce,38.0,,EUR,2.0,4,In Transit
ORD-102779,2025-03-25,vantage freight,Hamburg,DE,Copenhagen,DK,Express,Retail,26.61,1608.71,SEK,2.0,2,Delivered
ORD-102950,2025-03-18,Nordfrakt,Hamburg,DE,Aarhus,DK,Economy,Retail,12.06,32.26,EUR,2.0,7,Delivered
ORD-100587,"Apr 24, 2025",baltica,Milan,IT, Cologne ,DE,Standard,Industrial,27.15,72.61,EUR,2.0,4,Delivered
ORD-100768,2025-05-16, Meridian Express,Gothenburg,SE,Marseille,FR,Express,Industrial,24.76,177.49,EUR,2.0,2,Delivered
ORD-104204,2025-08-11 00:00:00,HANSEATIC,Hamburg,DE,Zurich,CH,Standard,Retail,23.9,84.15,USD,5.0,4,Delayed
ORD-102108,2025-08-02,Hanseatic Lines,Rotterdam,NL,Gothenburg,SE,Standard,Wholesale,19.44,60.48,EUR,2.0,4,Delivered
ORD-101489,2025-12-04,Kestrel Parcels AB,Rotterdam,NL,Cologne,DE,Express,E-Commerce,29.24,1750.51,SEK,2.0,2,Delivered
ORD-104672,2025-06-24,HANSEATIC,Barcelona,ES,Marseille,FR,Express,Wholesale,14.61,131.38,EUR,3.0,2,Delayed
ORD-100637,2025-08-11 00:00:00,Vantage Freight,Hamburg,DE,Malmo,SE,Standard,E-Commerce,5.49,48.55,EUR,2.0,4,Delivered
ORD-103090,2025-09-05,Vantage Freight Ltd,Hamburg,DE,Berlin,DE,Standard,Retail,26.75,63.84,EUR,3.0,4,Delivered
ORD-104769,26/03/2025,Nordfrakt,Hamburg,DE,Valencia,ES,Standard,Wholesale,10.22,57.94,EUR,5.0,4,Delayed
ORD-102406,2025-09-22, Nordfrakt ,Gothenburg,SE,Manchester,GB,Economy,E-Commerce,22.64,630.07,SEK,4.0,7,Delivered
ORD-100062,2025-09-18,Kestrel Parcels AB,Barcelona,ES, Gdansk ,PL,Standard,Industrial,80.35,175.81,EUR,5.0,4,Delayed
ORD-100157,31/12/2025,Meridian Expr,Barcelona,ES,Eindhoven,NL,Standard,Retail,8.72,51.99,EUR,3.0,4,Delivered
ORD-100438,2025-04-14 00:00:00, Meridian Express,Rotterdam,NL,Geneva,CH,Economy,Industrial,18.33,38.19,EUR,4.0,7,Delivered
ORD-104293,21/04/2025,Nordfrakt,Milan,IT,London,GB,Standard,Industrial,10.54,73.12,USD,4.0,4,Delivered
ORD-104481,"Aug 11, 2025",vantage freight,Milan,IT,Copenhagen,DK,Express,Wholesale,28.69,153.66,EUR,1.0,2,Delivered
ORD-103814,2025-09-29 00:00:00,hanseatic line,Rotterdam,NL,Malmo,SE,Standard,Retail,9.98,544.86,SEK,2.0,4,DELIVERED
ORD-103727,"Dec 15, 2025",Kestrel Parcel,Milan,IT,Cologne,DE,Express,Retail,40.48,2540.65,SEK,2.0,2,DELIVERED
ORD-104175,08/09/2025, Nordfrakt ,Barcelona,ES,Cologne,DE,Standard,E-Commerce,40.01,83.69,EUR,3.0,4,Delivered
ORD-104818,2025-12-19 00:00:00,kestrel,Hamburg,DE,Malmo,SE,Standard,Wholesale,24.08,67.73,EUR,2.0,4,Delivered
ORD-104315,2025-07-30,nordfrakt,Rotterdam,NL,Brno,CZ,Standard,Industrial,15.15,77.08,USD,3.0,4,Delivered
ORD-101925,2025-05-12,Kestrel Parcels AB,Barcelona,ES,Eindhoven,NL,Standard,Retail,29.05,67.14,EUR,2.0,4,Delivered
ORD-103190,2025-03-03,Meridian Express,Rotterdam,NL,Vienna,AT,Express,E-Commerce,17.52,100.06,EUR,2.0,2,Delivered
ORD-101458,2025-07-23,Nordfrakt AB,Hamburg,DE,Munich,DE,Standard,Industrial,15.51,65.86,EUR,3.0,4,Delivered
ORD-103526,2025-05-13,Nordfrakt,Rotterdam,NL,Krakow,PL,Economy,E-Commerce,21.58,44.8,EUR,6.0,7,Delivered
ORD-101915,2025-12-10 00:00:00,Hanseatic Lines,Rotterdam,NL,Frankfurt,DE,Standard,Wholesale,17.91,63.53,EUR,5.0,4,Delayed
ORD-101054,"Apr 14, 2025", Meridian Express,Milan,IT,Stockholm,SE,Economy,E-Commerce,16.28,46.35,USD,2.0,7,Delivered
ORD-104707,2025-12-29,Kestrel Parcel,Barcelona,ES,Malmo,SE,Economy,Retail,16.81,404.76,SEK,3.0,7,Delivered
ORD-102835,24/12/2025, Nordfrakt ,Rotterdam,NL,Brno,CZ,Express,Industrial,12.48,126.88,EUR,2.0,2,Delivered
ORD-101771,24/09/2025,Nordfrakt,Barcelona,ES,Eindhoven,NL,Express,Wholesale,53.69,220.14,EUR,2.0,2,Delivered
ORD-104475,"Aug 23, 2025", Nordfrakt ,Gothenburg,SE,Brno,CZ,Standard,Retail,24.15,82.98,EUR,3.0,4,Delivered
ORD-101355,2025-11-28 00:00:00,nordfrakt,Milan,IT,Vienna,AT,Express,Wholesale,21.96,182.62,EUR,3.0,2,Delayed
ORD-104941,31/10/2025,nordfrakt,Gothenburg,SE,Paris,FR,Economy,Wholesale,26.07,590.0,SEK,4.0,7,Delivered
ORD-100652,"Jun 20, 2025",Meridian Express,Rotterdam,NL,Munich,DE,Express,E-Commerce,37.06,175.66,EUR,2.0,2,Delivered
ORD-103582,22/06/2025,MERIDIAN EXPRESS,Hamburg,DE,Krakow,PL,Economy,Retail,44.95,85.26,EUR,5.0,7,Delivered
ORD-103490,29/04/2025,Meridian Express,Rotterdam,NL,Manchester,GB,Standard,Retail,5.72,62.57,EUR,4.0,4,Delivered
ORD-103342,"Apr 24, 2025", Nordfrakt ,Gothenburg,SE,Cologne,DE,Standard,E-Commerce,20.55,53.26,USD,3.0,4,Delivered
ORD-103283,2025-04-23 00:00:00,baltica,Gothenburg,SE,Geneva,CH,Standard,Retail,30.27,88.61,EUR,4.0,4,Delivered
ORD-103524,"Aug 07, 2025",nordfrakt,Hamburg,DE,Manchester,GB,Economy,Wholesale,14.96,,EUR,5.0,7,Delivered
ORD-100117,2025-05-16,Vantage,Hamburg,DE,Marseille,FR,Express,Wholesale,25.07,143.05,EUR,1.0,2,Delivered
ORD-101549,2025-03-03 00:00:00,Baltica Logistics,Gothenburg,SE,Geneva,CH,Standard,Retail,24.35,75.41,EUR,4.0,4,Delivered
ORD-102740,2025-06-10 00:00:00, Nordfrakt ,Gothenburg,SE,Frankfurt,DE,Economy,Industrial,34.57,58.22,USD,4.0,7,Delivered
ORD-104560,2025-11-24,vantage freight,Rotterdam,NL, Cologne ,DE,Standard,E-Commerce,19.94,78.33,USD,3.0,4,Delivered
ORD-102595,02/06/2025,Nordfrakt,Rotterdam,NL,Geneva,CH,Express,Wholesale,38.0,135.38,USD,2.0,2,Delivered
ORD-100030,03/11/2025,Vantage Freight,Gothenburg,SE,Amsterdam,NL,Standard,Wholesale,24.08,67.18,EUR,3.0,4,Delivered
ORD-104790,17/06/2025,Nordfrakt,Gothenburg,SE,Aarhus,DK,Express,Retail,43.34,185.2,EUR,2.0,2,Delivered
ORD-103199,24/07/2025,MERIDIAN EXPRESS,Gothenburg,SE,Valencia,ES,Standard,E-Commerce,15.29,73.34,EUR,4.0,4,Delivered
ORD-101700,2025-07-24 00:00:00,Nordfrakt,Rotterdam,NL,Lyon,FR,Express,E-Commerce,26.1,154.28,EUR,2.0,2,Delivered
ORD-102328,2025-03-17 00:00:00,Vantage,Hamburg,DE,Paris,FR,Standard,Retail,29.43,85.98,EUR,3.0,4,Delivered
ORD-104926,2025-10-05,KESTREL PARCEL,Milan,IT,Turin,IT,Express,Retail,5.7,71.06,EUR,2.0,2,Delivered
ORD-102272,11/08/2025,nordfrakt,Barcelona,ES,Graz,AT,Economy,E-Commerce,56.96,62.48,USD,4.0,7,Delivered
ORD-104648,2025-08-08,Hanseatic Lines,Rotterdam,NL,Geneva,CH,Express,Industrial,21.95,157.73,EUR,4.0,2,Delayed
ORD-101793,2025-07-31,Nordfrakt AB,Rotterdam,NL,Helsinki,FI,Express,Industrial,50.95,,EUR,2.0,2,Delivered
ORD-103622,"Aug 29, 2025", Nordfrakt ,Rotterdam,NL,Geneva,CH,Standard,E-Commerce,31.93,75.65,EUR,4.0,4,Delivered
ORD-104060,19/05/2025, Nordfrakt ,Gothenburg,SE,Gothenburg,SE,Standard,E-Commerce,18.46,47.42,USD,2.0,4,Delivered
ORD-103412,30/06/2025,Baltica Log.,Hamburg,DE,Brno,CZ,Economy,E-Commerce,54.73,63.23,EUR,6.0,7,Delivered
ORD-101119,2025-11-26 00:00:00,MERIDIAN EXPRESS,Hamburg,DE,Madrid,ES,Standard,Retail,14.81,57.23,USD,5.0,4,Delayed
ORD-100456,21/05/2025,Vantage Freight,Gothenburg,SE,Helsinki,FI,Standard,E-Commerce,32.64,1282.73,SEK,4.0,4,Delivered
ORD-100904,2025-11-07 00:00:00,Baltica Log.,Gothenburg,SE,Krakow,PL,Express,Industrial,39.34,184.79,EUR,3.0,2,Delayed
ORD-100289,17/11/2025,Vantage Freight,Rotterdam,NL,Prague,CZ,Economy,Industrial,23.44,50.02,EUR,6.0,7,DELIVERED
ORD-102686,2025-07-14,Nordfrakt,Milan,IT,Aarhus,DK,Standard,E-Commerce,11.81,50.21,EUR,3.0,4,Delivered
ORD-101106,"Jul 13, 2025",nordfrakt,Gothenburg,SE,Amsterdam,NL,Economy,Retail,17.68,38.99,EUR,3.0,7,Delivered
ORD-101052,"Dec 01, 2025",baltica,Rotterdam,NL,Zurich,CH,Economy,E-Commerce,13.26,56.09,USD,7.0,7,Delivered
ORD-104095,26/12/2025, Nordfrakt ,Gothenburg,SE,Gothenburg,SE,Standard,E-Commerce,28.88,76.26,EUR,2.0,4,Delivered
ORD-103941,2025-08-19 00:00:00,Baltica Logistics A/S,Barcelona,ES,Vienna,AT,Economy,E-Commerce,39.04,53.13,EUR,6.0,7,Delivered
ORD-102978,04/08/2025,Meridian Expr,Rotterdam,NL,Copenhagen,DK,Standard,Industrial,60.82,63.14,EUR,2.0,4,Delivered
ORD-104057,17/12/2025,kestrel,Gothenburg,SE,Rome,IT,Economy,Wholesale,31.93,70.05,EUR,7.0,7,Delivered
ORD-104835,15/12/2025,MERIDIAN EXPRESS,Milan,IT,Bergen,NO,Standard,E-Commerce,28.33,80.02,EUR,3.0,4,Delivered
ORD-102040,07/08/2025,Kestrel Parcel,Gothenburg,SE,Berlin,DE,Express,Industrial,36.12,166.77,EUR,2.0,2,Delivered
ORD-104811,14/07/2025,Baltica Logistics A/S,Rotterdam,NL,Aarhus,DK,Standard,Industrial,17.16,68.36,EUR,2.0,4,Delivered
ORD-104002,"Mar 20, 2025",Nordfrakt AB,Hamburg,DE,Vienna,AT,Standard,E-Commerce,11.22,52.49,EUR,,4,Delivered
ORD-100801,"Aug 13, 2025",kestrel,Barcelona,ES,Frankfurt,DE,Economy,Wholesale,31.15,60.71,EUR,4.0,7,Delivered
ORD-103288,04/06/2025,Vantage Freight,Rotterdam,NL,Brno,CZ,Economy,Wholesale,25.12,48.52,EUR,4.0,7,Delivered
ORD-104170,2025-09-22 00:00:00,Kestrel Parcel,Hamburg,DE,Frankfurt,DE,Express,Wholesale,41.52,193.5,EUR,2.0,2,Delivered
ORD-100532,26/05/2025,baltica,Milan,IT,Frankfurt,DE,Express,Retail,33.66,171.66,EUR,2.0,2,Delivered
ORD-102745,"Oct 09, 2025",Baltica Logistics A/S,Gothenburg,SE,Brno,CZ,Express,Retail,24.67,124.5,USD,2.0,2,Delivered
ORD-102474,27/04/2025,Baltica Log.,Gothenburg,SE,Frankfurt,DE,Standard,Wholesale,32.54,95.29,USD,3.0,4,Delivered
ORD-100991,2025-12-29 00:00:00,vantage freight,Hamburg,DE,Aarhus,DK,Standard,Wholesale,27.49,75.1,EUR,3.0,4,Delivered
ORD-104225,2025-06-06 00:00:00,MERIDIAN EXPRESS,Rotterdam,NL,Eindhoven,NL,Standard,E-Commerce,13.34,51.76,EUR,2.0,4,Delivered
ORD-100603,2025-05-13 00:00:00,Hanseatic Line,Rotterdam,NL,Gdansk,PL,Standard,E-Commerce,21.81,77.18,EUR,5.0,4,Delayed
ORD-100539,2025-03-12,Vantage Freight,Hamburg,DE,Rome,IT,Standard,Wholesale,7.8,50.65,EUR,4.0,4,Delivered
ORD-102015,"Aug 25, 2025",MERIDIAN EXPRESS,Gothenburg,SE,Cologne,DE,Standard,E-Commerce,24.13,68.65,EUR,3.0,4,DELIVERED
ORD-103586,2025-11-04,Meridian Expr,Milan,IT, Frankfurt ,DE,Standard,Industrial,20.57,79.95,EUR,3.0,4,Delivered
ORD-104402,2025-10-06 00:00:00,Nordfrakt AB,Rotterdam,NL,Stockholm,SE,Standard,Wholesale,23.9,49.14,EUR,2.0,4,DELIVERED
ORD-103795,2025-07-29 00:00:00, Meridian Express,Barcelona,ES,Warsaw,PL,Standard,Retail,6.9,53.81,EUR,,4,Cancelled
ORD-102185,"Aug 06, 2025",Meridian Expr,Gothenburg,SE,Amsterdam,NL,Standard,Wholesale,20.72,65.57,EUR,2.0,4,Delivered
ORD-103597,30/12/2025,Nordfrakt,Gothenburg,SE,Turin,IT,Standard,E-Commerce,22.13,76.37,EUR,6.0,4,Delayed
ORD-100743,28/07/2025, Nordfrakt ,Barcelona,ES,Amsterdam,NL,Express,Retail,8.4,101.61,EUR,2.0,2,Delivered
ORD-100262,12/08/2025,Vantage,Hamburg,DE,Bergen,NO,Standard,Retail,80.95,131.35,EUR,3.0,4,Delivered
ORD-103682,27/06/2025,nordfrakt,Gothenburg,SE,Lyon,FR,Express,E-Commerce,24.82,134.35,USD,3.0,2,Delayed
ORD-104416,"Nov 14, 2025",vantage freight,Gothenburg,SE,Warsaw,PL,Standard,Retail,7.56,63.45,EUR,4.0,4,Delivered
ORD-103110,22/12/2025,Nordfrakt AB,Gothenburg,SE,Frankfurt,DE,Standard,E-Commerce,13.18,74.43,EUR,4.0,4,Delivered
ORD-101373,2025-10-17 00:00:00, Meridian Express,Rotterdam,NL,Amsterdam,NL,Economy,Industrial,10.47,25.94,USD,3.0,7,Delivered
ORD-104912,14/03/2025,kestrel,Milan,IT,Zurich,CH,Standard,Wholesale,34.77,58.0,EUR,6.0,4,Delayed
ORD-102621,02/10/2025,Nordfrakt,Barcelona,ES,Copenhagen,DK,Standard,Wholesale,24.69,69.26,USD,2.0,4,Delivered
ORD-102945,2025-04-28,nordfrakt,Barcelona,ES, Rome ,IT,Economy,E-Commerce,12.77,39.09,USD,6.0,7,DELIVERED
ORD-101430,2025-11-14,Vantage,Hamburg,DE,Graz,AT,Standard,Wholesale,12.49,60.28,EUR,4.0,4,Delivered
ORD-101530,2025-04-21,Meridian Express,Rotterdam,NL,Rome,IT,Economy,Industrial,100.56,94.59,EUR,6.0,7,Delivered
ORD-100789,"Mar 07, 2025",Meridian Express,Milan,IT,Berlin,DE,Standard,Retail,13.45,69.74,EUR,3.0,4,Delivered
ORD-100181,23/05/2025,nordfrakt,Gothenburg,SE,Manchester,GB,Standard,Retail,6.17,49.38,EUR,4.0,4,Delivered
ORD-103128,2025-12-02,vantage freight,Rotterdam,NL,Tampere,FI,Express,E-Commerce,10.67,115.36,EUR,2.0,2,Delivered
ORD-101031,03/06/2025,Nordfrakt AB,Hamburg,DE,Munich,DE,Standard,E-Commerce,36.51,100.2,EUR,3.0,4,Delivered
ORD-100997,"Sep 15, 2025",MERIDIAN EXPRESS,Gothenburg,SE,Gdansk,PL,Economy,Retail,6.62,40.7,EUR,6.0,7,Delivered
ORD-102320,24/04/2025,Baltica Log.,Rotterdam,NL,Frankfurt,DE,Standard,Industrial,8.93,64.09,EUR,3.0,4,Delivered
ORD-104054,"Mar 04, 2025",Meridian Expr,Hamburg,DE,Gdansk,PL,Express,Industrial,7.44,72.62,EUR,2.0,2,Delivered
ORD-101498,12/11/2025,Kestrel Parcel,Hamburg,DE,Valencia,ES,Express,Wholesale,42.49,165.06,EUR,4.0,2,Delayed
ORD-103118,2025-03-13 00:00:00,Baltica Log.,Gothenburg,SE,Cologne,DE,Economy,Wholesale,20.68,53.5,USD,4.0,7,Delivered
ORD-101900,19/12/2025,Meridian Expr,Gothenburg,SE,Krakow,PL,Economy,Retail,31.79,53.49,EUR,6.0,7,DELIVERED
ORD-103085,2025-09-15 00:00:00,Vantage,Milan,IT,Madrid,ES,Express,E-Commerce,79.84,3258.02,SEK,2.0,2,Delivered
ORD-103877,14/07/2025,KESTREL PARCEL,Gothenburg,SE,Vienna,AT,Economy,Retail,19.26,40.61,EUR,5.0,7,Delivered
ORD-100198,2025-09-03,Vantage Freight,Milan,IT,Brno,CZ,Economy,Retail,26.62,59.06,EUR,5.0,7,Delivered
ORD-103735,2025-06-20,HANSEATIC,Hamburg,DE,Bergen,NO,Economy,Retail,17.09,29.45,EUR,6.0,7,Delivered
ORD-103413,21/04/2025,Vantage,Rotterdam,NL,Gdansk,PL,Express,Retail,22.81,104.76,USD,2.0,2,Delivered
ORD-100101,2025-06-18,Vantage Freight Ltd,Rotterdam,NL,Malmo,SE,Economy,E-Commerce,35.81,49.44,EUR,3.0,7,Delivered
ORD-100694,21/04/2025,baltica,Hamburg,DE, Krakow ,PL,Express,Wholesale,11.17,86.93,EUR,3.0,2,Delayed
ORD-102461,"Jun 27, 2025",KESTREL PARCEL,Hamburg,DE,Oslo,NO,Standard,E-Commerce,15.03,53.44,EUR,3.0,4,Delivered
ORD-104129,20/10/2025,Nordfrakt AB,Milan,IT,Berlin,DE,Economy,Retail,28.18,52.36,USD,4.0,7,Delivered
