Order ID,Carrier,Ship Date,Service Level,Status,Origin City,Origin Country,Destination City,Destination Country,Customer Segment,Weight (kg),Freight Cost,Currency,Transit Days,Promised Days
ORD-102792,Hanseatic Lines,2026-04-01,Standard,Delayed,Hamburg,DE,Vienna,AT,Wholesale,5.43,50.77,EUR,5.0,4
ORD-104019,nordfrakt,2026-03-13 00:00:00,Express,Delayed,Barcelona,ES,Prague,CZ,Wholesale,39.04,183.44,EUR,3.0,2
ORD-101380,Baltica Log.,21/08/2026,Express,Delivered,Milan,IT,London,GB,Industrial,29.7,194.96,USD,2.0,2
ORD-101253,nordfrakt,11/05/2026,Standard,Delivered,Rotterdam,NL,Malmo,SE,E-Commerce,20.01,47.48,EUR,2.0,4
ORD-104970, Nordfrakt ,"Jun 15, 2026",Standard,Delivered,Milan,IT,Eindhoven,NL,Wholesale,18.7,65.3,EUR,2.0,4
ORD-102211,Vantage Freight Ltd,2026-04-30,Standard,Delivered,Gothenburg,SE,Munich,DE,Wholesale,15.86,723.9,SEK,2.0,4
ORD-102878,Nordfrakt,2026-06-22 00:00:00,Economy,Delivered,Gothenburg,SE,Copenhagen,DK,E-Commerce,10.51,372.17,SEK,4.0,7
ORD-102896,vantage freight,2026-02-26 00:00:00,Economy,Delivered,Rotterdam,NL,Amsterdam,NL,Retail,19.95,35.92,EUR,3.0,7
ORD-101783,Meridian Expr,07/08/2026,Standard,Delivered,Gothenburg,SE,Copenhagen,DK,Retail,2.13,34.81,EUR,2.0,4
ORD-102392, Nordfrakt ,"Feb 02, 2026",Economy,Delivered,Rotterdam,NL,Berlin,DE,Industrial,38.88,54.99,EUR,3.0,7
ORD-101413,nordfrakt,09/05/2026,Express,Delayed,Gothenburg,SE,Valencia,ES,Industrial,4.19,110.13,USD,3.0,2
ORD-101386,nordfrakt,02/01/2026,Economy,Delivered,Barcelona,ES,Munich,DE,Retail,9.96,39.69,EUR,,7
ORD-104421,MERIDIAN EXPRESS,2026-08-31,Express,Delivered,Barcelona,ES,Gothenburg,SE,Industrial,4.7,79.93,EUR,1.0,2
ORD-102060, Nordfrakt ,2026-07-06,Economy,Delivered,Gothenburg,SE,Madrid,ES,E-Commerce,13.96,45.98,EUR,5.0,7
ORD-103722,hanseatic line,2026-04-17 00:00:00,Standard,Delayed,Rotterdam,NL,Munich,DE,Wholesale,20.78,668.39,SEK,5.0,4
ORD-101597,nordfrakt,2026-04-03,Standard,Delivered,Gothenburg,SE,Eindhoven,NL,E-Commerce,34.91,85.72,EUR,2.0,4
ORD-100598,Hanseatic Lines,"Feb 09, 2026",Express,Delayed,Gothenburg,SE,Geneva,CH,E-Commerce,74.36,2750.56,SEK,3.0,2
ORD-102969,Meridian Expr,2026-02-14,Standard,Delivered,Gothenburg,SE,Valencia,ES,Retail,13.89,64.47,EUR,3.0,4
ORD-102541,HANSEATIC,17/08/2026,Standard,Delayed,Hamburg,DE,Warsaw,PL,Industrial,42.15,93.0,EUR,5.0,4
ORD-104334,Nordfrakt,2026-07-17,Standard,Delivered,Rotterdam,NL,Berlin,DE,Retail,5.51,521.43,SEK,3.0,4
ORD-102805, Meridian Express,2026-08-14,Standard,Delivered,Rotterdam,NL,Rome,IT,Industrial,16.76,55.08,USD,3.0,4
ORD-104503, Meridian Express,2026-04-28 00:00:00,Economy,Delivered,Hamburg,DE,Frankfurt,DE,Retail,28.71,58.08,EUR,4.0,7
ORD-100226,baltica,2026-05-18 00:00:00,Standard,Delivered,Rotterdam,NL,Bergen,NO,Retail,9.34,56.85,USD,3.0,4
ORD-103197,Meridian Expr,"May 20, 2026",Standard,Delivered,Hamburg,DE,Lyon,FR,E-Commerce,8.95,,EUR,3.0,4
ORD-102650,Vantage Freight,"Jun 29, 2026",Standard,Delivered,Rotterdam,NL,Aarhus,DK,E-Commerce,69.56,1586.99,SEK,2.0,4
ORD-100707,Nordfrakt AB,2026-01-09,Economy,Delayed,Rotterdam,NL,Geneva,CH,Wholesale,18.73,53.6,EUR,9.0,7
ORD-104324,Kestrel Parcels AB,2026-08-17 00:00:00,Economy,Delivered,Hamburg,DE,Paris,FR,Wholesale,21.05,59.42,USD,5.0,7
ORD-104314, Meridian Express,2026-04-17 00:00:00,Economy,Delivered,Barcelona,ES,Marseille,FR,Industrial,75.89,784.3,SEK,,7
ORD-101171,Kestrel Parcel,2026-02-10 00:00:00,Standard,Cancelled,Milan,IT,Valencia,ES,E-Commerce,14.67,76.83,USD,,4
ORD-103094,kestrel,13/07/2026,Standard,Delivered,Gothenburg,SE,Graz,AT,Retail,39.13,101.03,EUR,4.0,4
ORD-100476,nordfrakt,08/06/2026,Standard,Delivered,Gothenburg,SE,Warsaw,PL,Wholesale,16.08,45.11,EUR,3.0,4
ORD-104036,Vantage Freight,12/03/2026,Standard,Delivered,Hamburg,DE,Gothenburg,SE,Industrial,22.46,789.54,SEK,1.0,4
ORD-102602,Baltica Logistics,"May 04, 2026",Economy,Delivered,Rotterdam,NL,Manchester,GB,Wholesale,42.67,64.68,EUR,6.0,7
ORD-102789,vantage freight,2026-06-02,Express,Delivered,Gothenburg,SE,Munich,DE,Wholesale,34.87,161.68,EUR,2.0,2
ORD-102360,Nordfrakt AB,20/02/2026,Express,Delivered,Gothenburg,SE,Gothenburg,SE,Retail,49.1,235.39,EUR,1.0,2
ORD-102269, Meridian Express,2026-08-19 00:00:00,Economy,Delivered,Milan,IT,Prague,CZ,Wholesale,10.47,480.23,SEK,6.0,7
ORD-100523,Baltica Logistics A/S,2026-05-27,Standard,Delivered,Gothenburg,SE,Gdansk,PL,Industrial,33.3,77.29,EUR,,4
ORD-100730,Hanseatic Lines,2026-04-06,Economy,Delivered,Rotterdam,NL,Copenhagen,DK,Industrial,13.39,47.63,USD,,7
ORD-103634,nordfrakt,2026-08-10,Standard,Delivered,Gothenburg,SE,Zurich,CH,Industrial,67.83,80.95,EUR,3.0,4
ORD-103377,Baltica Logistics A/S,2026-01-14 00:00:00,Express,Delivered,Rotterdam,NL,Frankfurt,DE,Retail,16.12,1107.12,SEK,2.0,2
ORD-102246,Meridian Expr,2026-01-11 00:00:00,Standard,Delivered,Rotterdam,NL,Stockholm,SE,Wholesale,17.82,45.52,EUR,2.0,4
ORD-101396,Vantage,04/02/2026,Express,Delivered,Barcelona,ES, Turin ,IT,Wholesale,23.2,127.51,EUR,2.0,2
ORD-100488,Nordfrakt AB,2026-04-25,Express,Delivered,Hamburg,DE,Cologne,DE,Wholesale,49.76,180.86,USD,2.0,2
ORD-102106, Nordfrakt ,2026-04-27,Standard,Delivered,Milan,IT, Tampere ,FI,Retail,45.81,,EUR,3.0,4
ORD-103210,Vantage Freight Ltd,10/08/2026,Standard,Delivered,Barcelona,ES,Bergen,NO,E-Commerce,11.5,40.33,EUR,3.0,4
ORD-104083,Meridian Expr,07/05/2026,Standard,Delivered,Gothenburg,SE,Zurich,CH,Industrial,12.39,50.91,USD,4.0,4
ORD-102097,Vantage Freight,2026-06-16 00:00:00,Standard,Delivered,Barcelona,ES,Aarhus,DK,Retail,57.5,106.2,EUR,2.0,4
ORD-100774,Nordfrakt AB,2026-06-08,Standard,Delivered,Gothenburg,SE,Valencia,ES,Industrial,50.86,89.51,EUR,3.0,4
ORD-100759,Nordfrakt,2026-04-06,Express,Delivered,Milan,IT,London,GB,Wholesale,49.08,237.49,EUR,2.0,2
ORD-100490,Baltica Logistics,2026-07-26,Express,Delivered,Gothenburg,SE,Amsterdam,NL,Wholesale,4.91,86.21,EUR,2.0,2
ORD-104539,hanseatic line,2026-06-21,Standard,Delayed,Gothenburg,SE,Graz,AT,Retail,18.74,74.09,EUR,6.0,4
ORD-103386,Vantage,2026-04-30 00:00:00,Economy,Delivered,Gothenburg,SE,Valencia,ES,Industrial,18.51,43.98,EUR,5.0,7
ORD-101942,kestrel,2026-06-24,Economy,Delivered,Gothenburg,SE,Frankfurt,DE,Retail,27.97,60.36,EUR,5.0,7
ORD-101254,Vantage Freight Ltd,"Feb 20, 2026",Express,Delivered,Gothenburg,SE,Malmo,SE,E-Commerce,43.13,173.56,EUR,1.0,2
ORD-100824,Baltica Logistics A/S,06/02/2026,Standard,Delayed,Gothenburg,SE, Madrid ,ES,Retail,38.04,84.98,EUR,5.0,4
ORD-103445,MERIDIAN EXPRESS,2026-03-26,Standard,Delivered,Barcelona,ES,Tampere,FI,E-Commerce,27.07,78.68,EUR,3.0,4
ORD-103723,Vantage Freight Ltd,2026-08-28,Standard,Delivered,Rotterdam,NL,Bergen,NO,Industrial,29.95,1057.47,SEK,4.0,4
ORD-103501,Nordfrakt AB,16/02/2026,Standard,Delivered,Barcelona,ES,Madrid,ES,Wholesale,0.91,587.51,SEK,3.0,4
ORD-101418,MERIDIAN EXPRESS,"Jun 16, 2026",Express,Delivered,Barcelona,ES,Marseille,FR,Retail,22.7,168.03,EUR,2.0,2
ORD-104819,Nordfrakt AB,27/07/2026,Standard,Delivered,Gothenburg,SE,Madrid,ES,E-Commerce,35.0,95.12,EUR,4.0,4
ORD-104962,HANSEATIC,2026-08-24 00:00:00,Standard,Delayed,Hamburg,DE,Prague,CZ,E-Commerce,78.49,146.92,EUR,5.0,4
ORD-101619,KESTREL PARCEL,2026-08-27,Economy,DELIVERED,Gothenburg,SE,Frankfurt,DE,Wholesale,6.52,27.62,EUR,6.0,7
ORD-102603,hanseatic line,2026-01-05,Economy,Delayed,Milan,IT,Gdansk,PL,Wholesale,35.34,34.23,EUR,10.0,7
ORD-104581,Meridian Express,17/08/2026,Standard,Delivered,Barcelona,ES,Stockholm,SE,Industrial,9.6,567.53,SEK,2.0,4
ORD-100719,baltica,2026-01-26,Standard,DELIVERED,Milan,IT,Paris,FR,Wholesale,9.2,53.31,EUR,2.0,4
ORD-102831, Meridian Express,2026-05-11 00:00:00,Standard,Delivered,Hamburg,DE,Graz,AT,Retail,30.01,75.59,EUR,3.0,4
ORD-102782,nordfrakt,"Apr 23, 2026",Express,Delivered,Rotterdam,NL,Krakow,PL,Retail,24.67,152.1,EUR,2.0,2
ORD-102724,Vantage Freight,2026-05-08,Standard,Cancelled,Gothenburg,SE,Gothenburg,SE,E-Commerce,37.07,75.06,EUR,,4
ORD-101558,nordfrakt,2026-08-31 00:00:00,Standard,Delivered,Gothenburg,SE,Cologne,DE,Wholesale,33.81,87.54,EUR,4.0,4
ORD-101081,Vantage,"Aug 26, 2026",Standard,Delivered,Milan,IT,Frankfurt,DE,Industrial,22.79,67.36,EUR,2.0,4
ORD-100920,Kestrel Parcel,23/06/2026,Standard,Delivered,Hamburg,DE,Stockholm,SE,Wholesale,25.32,70.98,USD,2.0,4
ORD-102652,baltica,25/08/2026,Economy,Delivered,Rotterdam,NL, Malmo ,SE,Retail,11.02,29.35,EUR,3.0,7
ORD-103929,vantage freight,11/04/2026,Standard,Delivered,Gothenburg,SE,Tampere,FI,E-Commerce,15.43,71.47,EUR,3.0,4
ORD-104773,Vantage,2026-08-24 00:00:00,Standard,Delivered,Milan,IT,Oslo,NO,Retail,31.06,77.12,EUR,3.0,4
ORD-100848,Kestrel Parcels AB,"May 25, 2026",Standard,Delayed,Milan,IT,Vienna,AT,Industrial,30.63,898.5,SEK,5.0,4
ORD-103921,Baltica Log.,02/02/2026,Standard,Delivered,Hamburg,DE,Prague,CZ,Wholesale,51.35,136.39,EUR,4.0,4
ORD-104222,nordfrakt,2026-05-28 00:00:00,Standard,Delivered,Gothenburg,SE,Valencia,ES,Wholesale,14.07,744.7,USD,3.0,4
ORD-104422,kestrel,24/04/2026,Express,Delayed,Barcelona,ES,Lyon,FR,Wholesale,29.35,157.67,EUR,3.0,2
ORD-104502,baltica,"Aug 31, 2026",Standard,Delivered,Gothenburg,SE,Stockholm,SE,Retail,24.95,51.67,USD,3.0,4
ORD-104524,Vantage,2026-05-14 00:00:00,Economy,Delivered,Barcelona,ES,Lyon,FR,Industrial,17.76,40.88,EUR,5.0,7
ORD-101294,MERIDIAN EXPRESS,2026-08-05,Economy,Delivered,Hamburg,DE,Frankfurt,DE,Wholesale,96.71,73.25,EUR,4.0,7
ORD-102189,Nordfrakt,2026-01-16,Express,In Transit,Gothenburg,SE,Gothenburg,SE,E-Commerce,10.39,,SEK,1.0,2
ORD-103805,Hanseatic Lines,09/06/2026,Standard,Delayed,Gothenburg,SE,Bergen,NO,Retail,20.66,66.25,EUR,5.0,4
ORD-101892,Vantage,2026-06-26 00:00:00,Standard,Delivered,Rotterdam,NL,Cologne,DE,Industrial,37.0,92.1,USD,3.0,4
ORD-100436,Baltica Logistics,2026-01-06,Economy,Delivered,Rotterdam,NL,Copenhagen,DK,Industrial,63.17,70.5,EUR,4.0,7
ORD-101559,Hanseatic Line,"Jun 15, 2026",Economy,Delivered,Hamburg,DE,Malmo,SE,Retail,23.98,42.13,EUR,4.0,7
ORD-103066,Baltica Logistics A/S,2026-06-01 00:00:00,Standard,Delivered,Hamburg,DE,Frankfurt,DE,Retail,36.46,71.66,EUR,4.0,4
ORD-102492,HANSEATIC,"Jul 24, 2026",Standard,DELAYED,Barcelona,ES,Krakow,PL,Wholesale,20.37,799.91,SEK,5.0,4
ORD-100780,hanseatic line,"Jun 25, 2026",Standard,Delayed,Rotterdam,NL,Rome,IT,E-Commerce,17.03,67.13,EUR,6.0,4
ORD-102467,Vantage,09/03/2026,Economy,Delivered,Rotterdam,NL,Turin,IT,Retail,27.01,59.25,EUR,7.0,7
ORD-101197, Meridian Express,24/08/2026,Express,Delivered,Milan,IT,Oslo,NO,E-Commerce,29.51,176.1,USD,1.0,2
ORD-103244, Nordfrakt ,05/04/2026,Economy,Delivered,Gothenburg,SE,Oslo,NO,E-Commerce,32.98,43.53,EUR,4.0,7
ORD-100602,baltica,2026-04-10,Economy,Delivered,Hamburg,DE,Vienna,AT,Retail,35.88,64.47,EUR,5.0,7
ORD-103604,vantage freight,21/07/2026,Standard,Delivered,Gothenburg,SE,Vienna,AT,E-Commerce,30.83,93.4,EUR,3.0,4
ORD-104809,Nordfrakt,2026-05-17 00:00:00,Standard,Delivered,Rotterdam,NL,Manchester,GB,Industrial,31.04,1166.27,SEK,4.0,4
ORD-102942,HANSEATIC,"Apr 23, 2026",Standard,Delayed,Rotterdam,NL,Berlin,DE,E-Commerce,10.29,6466.4,SEK,5.0,4
ORD-104258,Nordfrakt AB,2026-01-26,Standard,Delivered,Barcelona,ES,Graz,AT,Wholesale,6.6,49.78,EUR,4.0,4
ORD-101302,Baltica Log.,2026-03-20,Express,Delivered,Milan,IT,Copenhagen,DK,Industrial,166.4,443.84,EUR,1.0,2
ORD-100828,Kestrel Parcels AB,"Jun 18, 2026",Standard,Delivered,Gothenburg,SE,Vienna,AT,Wholesale,16.17,719.23,SEK,4.0,4
ORD-103081,Baltica Logistics A/S,25/05/2026,Economy,Delivered,Gothenburg,SE,Rome,IT,Industrial,20.87,45.3,EUR,7.0,7
ORD-104478,MERIDIAN EXPRESS,2026-06-21 00:00:00,Standard,Delivered,Gothenburg,SE,Bergen,NO,Industrial,41.94,1243.41,SEK,4.0,4
ORD-102513,Meridian Expr,2026-04-19 00:00:00,Standard,Delivered,Hamburg,DE,Berlin,DE,Industrial,13.88,71.88,USD,2.0,4
ORD-101225,MERIDIAN EXPRESS,"Aug 17, 2026",Economy,DELIVERED,Hamburg,DE,Warsaw,PL,Industrial,16.06,47.04,EUR,5.0,7
ORD-101796, Nordfrakt ,2026-08-18 00:00:00,Standard,Delivered,Hamburg,DE,Oslo,NO,Retail,21.01,61.22,USD,3.0,4
ORD-101986,Kestrel Parcel,2026-05-29,Economy,Delivered,Rotterdam,NL,Geneva,CH,Retail,27.54,55.94,EUR,6.0,7
ORD-102600,KESTREL PARCEL,"Jun 17, 2026",Express,Delivered,Hamburg,DE,Eindhoven,NL,Wholesale,47.48,2703.11,SEK,2.0,2
ORD-100989,nordfrakt,2026-05-07,Express,Delayed,Gothenburg,SE,Paris,FR,Wholesale,55.54,251.97,EUR,3.0,2
ORD-104209,Hanseatic Lines,2026-01-27 00:00:00,Express,Delivered,Gothenburg,SE,Stockholm,SE,Industrial,17.55,96.92,EUR,1.0,2
ORD-101758,vantage freight,2026-01-08,Standard,Delivered,Rotterdam,NL,Amsterdam,NL,Retail,15.79,62.93,EUR,,4
ORD-100866,KESTREL PARCEL,"May 25, 2026",Express,Delayed,Rotterdam,NL,Vienna,AT,Retail,42.0,2219.67,SEK,3.0,2
ORD-104584,kestrel,"Jan 19, 2026",Standard,Delayed,Gothenburg,SE,Gdansk,PL,Industrial,7.29,53.92,EUR,5.0,4
ORD-102217,vantage freight,2026-08-31 00:00:00,Standard,Delivered,Gothenburg,SE,Helsinki,FI,Industrial,19.2,73.95,EUR,4.0,4
ORD-100803,kestrel,2026-07-20 00:00:00,Standard,Delivered,Barcelona,ES,Berlin,DE,E-Commerce,55.63,111.66,EUR,4.0,4
ORD-101203,Meridian Expr,23/04/2026,Standard,Delivered,Gothenburg,SE,Munich,DE,Wholesale,23.6,69.9,EUR,3.0,4
ORD-103171,Nordfrakt,29/07/2026,Standard,Cancelled,Rotterdam,NL,London,GB,Industrial,17.74,84.18,EUR,,4
ORD-102703,Vantage,"Jun 03, 2026",Standard,Delivered,Rotterdam,NL,Madrid,ES,E-Commerce,10.99,47.67,EUR,4.0,4
ORD-102856,Meridian Expr,"Jan 06, 2026",Standard,Delivered,Rotterdam,NL,Aarhus,DK,E-Commerce,60.09,131.13,USD,2.0,4
ORD-104716,Meridian Expr,2026-07-02 00:00:00,Standard,Delivered,Gothenburg,SE,Eindhoven,NL,E-Commerce,93.98,149.67,EUR,2.0,4
ORD-100401,MERIDIAN EXPRESS,2026-05-01 00:00:00,Economy,Delivered,Rotterdam,NL,Paris,FR,Wholesale,12.11,31.41,EUR,6.0,7
ORD-104932,vantage freight,"Jul 07, 2026",Standard,Delayed,Rotterdam,NL,Krakow,PL,Retail,18.87,71.73,USD,5.0,4
ORD-103874, Meridian Express,2026-02-04,Standard,Delivered,Hamburg,DE,Oslo,NO,Retail,57.43,1315.21,SEK,2.0,4
ORD-100805,nordfrakt,2026-05-03,Express,Delivered,Gothenburg,SE,Stockholm,SE,Industrial,9.81,85.92,EUR,1.0,2
ORD-103745,Baltica Log.,2026-08-24 00:00:00,Standard,Delivered,Hamburg,DE,Munich,DE,Wholesale,56.59,94.66,EUR,3.0,4
ORD-102085, Meridian Express,"Feb 23, 2026",Economy,Delivered,Rotterdam,NL,Bergen,NO,Retail,14.5,42.62,EUR,4.0,7
ORD-102756,MERIDIAN EXPRESS,2026-06-29,Express,Delivered,Rotterdam,NL,Gothenburg,SE,Retail,22.28,105.99,EUR,1.0,2
ORD-102119,Baltica Logistics A/S,21/03/2026,Standard,Delivered,Hamburg,DE,Zurich,CH,Industrial,9.98,37.94,EUR,4.0,4
ORD-103679,vantage freight,"Apr 07, 2026",Standard,DELIVERED,Rotterdam,NL,Aarhus,DK,Retail,34.11,90.81,EUR,2.0,4
ORD-101752,Kestrel Parcel,"Feb 09, 2026",Economy,Delivered,Hamburg,DE,Vienna,AT,Retail,35.48,777.17,SEK,6.0,7
ORD-102516,Kestrel Parcels AB,15/03/2026,Standard,Delayed,Gothenburg,SE,Gdansk,PL,Wholesale,41.3,125.3,EUR,7.0,4
ORD-103389,Vantage,2026-03-09,Standard,In Transit,Gothenburg,SE,Helsinki,FI,Retail,93.5,207.18,EUR,4.0,4
ORD-101377,Meridian Express,2026-04-17 00:00:00,Express,Delivered,Gothenburg,SE,Frankfurt,DE,E-Commerce,29.23,149.25,EUR,2.0,2
ORD-103844,Baltica Log.,20/07/2026,Standard,Delivered,Gothenburg,SE,Eindhoven,NL,Wholesale,39.33,100.74,EUR,3.0,4
ORD-103515,Meridian Expr,2026-08-17,Standard,Delayed,Milan,IT,Madrid,ES,Industrial,56.96,115.85,EUR,5.0,4
ORD-102571,Vantage Freight Ltd,2026-07-27 00:00:00,Standard,Cancelled,Gothenburg,SE,Gothenburg,SE,E-Commerce,19.2,65.5,EUR,,4
ORD-100241,Baltica Log.,2026-01-15 00:00:00,Standard,Delivered,Gothenburg,SE,Eindhoven,NL,E-Commerce,10.98,38.67,EUR,3.0,4
ORD-101789,MERIDIAN EXPRESS,"Apr 20, 2026",Standard,Delivered,Gothenburg,SE,Cologne,DE,Retail,27.69,80.97,EUR,3.0,4
ORD-100526,Baltica Logistics A/S,2026-07-20 00:00:00,Express,Delivered,Milan,IT, Stockholm ,SE,E-Commerce,70.38,186.52,EUR,1.0,2
ORD-102530,Baltica Logistics A/S,"Jul 16, 2026",Express,Delayed,Hamburg,DE,Geneva,CH,Industrial,1.98,88.71,EUR,3.0,2
ORD-102886, Meridian Express,2026-07-27,Standard,Delivered,Gothenburg,SE,Gothenburg,SE,E-Commerce,41.17,99.01,USD,2.0,4
ORD-104098,baltica,"May 11, 2026",Express,Delayed,Hamburg,DE,Madrid,ES,Retail,39.79,205.1,EUR,3.0,2
ORD-103295,Vantage,"May 12, 2026",Express,Delivered,Gothenburg,SE,Lyon,FR,E-Commerce,15.47,1083.02,SEK,2.0,2
ORD-100429,kestrel,2026-03-30,Express,Delivered,Gothenburg,SE,Gothenburg,SE,E-Commerce,37.63,115.86,EUR,1.0,2
ORD-102066,Nordfrakt,03/04/2026,Economy,Delivered,Milan,IT, Gothenburg ,SE,Wholesale,34.01,70.55,EUR,3.0,7
ORD-102325,Kestrel Parcels AB,26/05/2026,Economy,Delivered,Rotterdam,NL,Geneva,CH,Retail,12.87,48.34,USD,6.0,7
ORD-102074,KESTREL PARCEL,18/03/2026,Standard,Delivered,Barcelona,ES,Berlin,DE,E-Commerce,76.17,150.52,EUR,4.0,4
ORD-102048,Meridian Expr,2026-04-17 00:00:00,Economy,Delivered,Hamburg,DE,Aarhus,DK,Industrial,16.88,37.94,EUR,4.0,7
ORD-100946,Baltica Logistics,2026-08-17 00:00:00,Economy,Delivered,Rotterdam,NL,Zurich,CH,Industrial,28.21,51.1,EUR,7.0,7
ORD-102098,Meridian Expr,2026-04-17 00:00:00,Express,Delivered,Hamburg,DE,London,GB,Industrial,30.04,149.67,EUR,2.0,2
ORD-100750,MERIDIAN EXPRESS,10/08/2026,Standard,Delivered,Rotterdam,NL, Munich ,DE,E-Commerce,4.57,54.32,USD,3.0,4
ORD-102926,Meridian Express,"Feb 02, 2026",Standard,Delivered,Hamburg,DE,Oslo,NO,Industrial,13.87,58.32,EUR,2.0,4
ORD-103865,Baltica Logistics A/S,"May 01, 2026",Express,Delivered,Barcelona,ES,Brno,CZ,Retail,3.51,100.98,EUR,2.0,2
ORD-101864, Meridian Express,2026-06-02,Standard,Delivered,Milan,IT,Manchester,GB,Retail,38.57,87.42,EUR,4.0,4
ORD-101958,Nordfrakt AB,"Feb 26, 2026",Standard,Delivered,Rotterdam,NL,Copenhagen,DK,Retail,17.18,53.56,EUR,2.0,4
ORD-102562,Meridian Expr,2026-03-02 00:00:00,Economy,Delivered,Gothenburg,SE,Frankfurt,DE,Industrial,66.91,75.92,EUR,3.0,7
ORD-101667,Vantage,09/03/2026,Standard,Delivered,Rotterdam,NL,Frankfurt,DE,Industrial,117.08,230.19,USD,,4
ORD-101395,Baltica Log.,19/01/2026,Economy,DELIVERED,Milan,IT,Krakow,PL,Wholesale,67.68,85.94,EUR,5.0,7
ORD-102183,Nordfrakt AB,"Feb 18, 2026",Express,Delivered,Rotterdam,NL,Valencia,ES,Retail,5.32,88.75,EUR,2.0,2
ORD-102041,Vantage Freight Ltd,03/07/2026,Economy,Delivered,Hamburg,DE,Oslo,NO,E-Commerce,27.08,41.55,EUR,5.0,7
ORD-103507,Vantage Freight,2026-05-20 00:00:00,Standard,Delivered,Gothenburg,SE,Amsterdam,NL,Industrial,48.47,79.36,EUR,3.0,4
ORD-101275,vantage freight,27/03/2026,Standard,Delivered,Gothenburg,SE,Bergen,NO,Retail,12.66,53.14,EUR,2.0,4
ORD-102991,Nordfrakt,16/02/2026,Economy,Delivered,Gothenburg,SE,Geneva,CH,Wholesale,66.81,1180.44,SEK,5.0,7
ORD-103738,Vantage Freight Ltd,"Mar 02, 2026",Standard,Delivered,Gothenburg,SE,Cologne,DE,Wholesale,41.23,111.62,USD,3.0,4
ORD-104469,Nordfrakt AB,15/04/2026,Standard,Delayed,Rotterdam,NL,Geneva,CH,E-Commerce,27.57,90.35,USD,5.0,4
ORD-104383,MERIDIAN EXPRESS,"Jan 05, 2026",Standard,Delivered,Milan,IT,Rome,IT,Wholesale,10.35,66.24,USD,4.0,4
ORD-102463,MERIDIAN EXPRESS,16/01/2026,Standard,Delivered,Milan,IT,Berlin,DE,Industrial,44.47,91.88,EUR,3.0,4
ORD-101070,nordfrakt,06/03/2026,Economy,Delivered,Gothenburg,SE,Cologne,DE,Retail,78.56,76.53,EUR,4.0,7
ORD-100301, Nordfrakt ,28/05/2026,Economy,Delivered,Hamburg,DE,Oslo,NO,Industrial,17.25,35.85,EUR,5.0,7
ORD-100102,Nordfrakt,"May 18, 2026",Standard,Delivered,Gothenburg,SE,Tampere,FI,Wholesale,47.26,113.87,USD,4.0,4
ORD-102470,Meridian Express,2026-07-03 00:00:00,Economy,Delivered,Gothenburg,SE, Warsaw ,PL,Wholesale,11.27,37.63,USD,4.0,7
ORD-104886,Meridian Express,15/03/2026,Express,Delivered,Rotterdam,NL,Lyon,FR,E-Commerce,7.15,90.84,EUR,2.0,2
ORD-103168,Nordfrakt,2026-05-26 00:00:00,Standard,Delivered,Gothenburg,SE,Oslo,NO,E-Commerce,7.82,51.01,EUR,2.0,4
ORD-103329,kestrel,2026-07-17 00:00:00,Express,Delayed,Gothenburg,SE,Munich,DE,Industrial,21.78,127.61,EUR,3.0,2
ORD-102993,Nordfrakt,2026-06-15,Standard,Delivered,Hamburg,DE,Berlin,DE,Wholesale,41.31,96.86,EUR,3.0,4
ORD-100374,Baltica Log.,30/06/2026,Standard,Delivered,Barcelona,ES,Frankfurt,DE,Industrial,45.06,1269.33,SEK,3.0,4
ORD-101213,Meridian Expr,19/06/2026,Express,Delivered,Hamburg,DE,Copenhagen,DK,Industrial,19.49,145.63,USD,2.0,2
ORD-100544, Nordfrakt ,2026-06-01,Economy,Delivered,Hamburg,DE, Tampere ,FI,E-Commerce,5.47,36.85,EUR,6.0,7
ORD-102544,Nordfrakt,17/05/2026,Standard,Delivered,Gothenburg,SE,Stockholm,SE,Wholesale,18.17,64.6,EUR,,4
ORD-103351,Baltica Logistics A/S,29/07/2026,Economy,Delayed,Rotterdam,NL,Warsaw,PL,Wholesale,11.84,38.81,EUR,8.0,7
ORD-102164,Nordfrakt,2026-08-06,Standard,Delivered,Barcelona,ES,Stockholm,SE,Retail,30.73,60.69,EUR,2.0,4
ORD-101085,Nordfrakt AB,"Jun 04, 2026",Economy,Delivered,Gothenburg,SE,Eindhoven,NL,Wholesale,47.77,624.86,SEK,3.0,7
ORD-104671,Nordfrakt,2026-03-14,Express,Delivered,Hamburg,DE, Gdansk ,PL,E-Commerce,12.13,141.41,USD,2.0,2
ORD-102227,vantage freight,2026-07-27 00:00:00,Standard,Delayed,Hamburg,DE,Graz,AT,Retail,27.01,76.5,EUR,5.0,4
ORD-100690,Baltica Logistics,"Aug 31, 2026",Standard,Delivered,Gothenburg,SE,Tampere,FI,Retail,13.12,77.3,EUR,4.0,4
ORD-103073,Nordfrakt AB,2026-05-04,Express,Delivered,Rotterdam,NL,Lyon,FR,Industrial,38.05,159.6,EUR,2.0,2
ORD-104403,Baltica Log.,28/07/2026,Standard,Delivered,Rotterdam,NL,Graz,AT,Industrial,27.72,82.64,EUR,3.0,4
ORD-104224,Nordfrakt,2026-05-04 00:00:00,Standard,Delivered,Milan,IT,Brno,CZ,Retail,40.47,98.22,EUR,4.0,4
